FORECAST_DATE_LOCAL,FORECAST_DATE_GMT,MAX,MIN,OPT,MCR,ACTUAL 
2025-01-01,2025-01-01 07:00,0,0,0,1812,0
2025-01-01 01:00,2025-01-01 08:00,0,0,0,1812,0
2025-01-01 02:00,2025-01-01 09:00,0,0,0,1812,0
2025-01-01 03:00,2025-01-01 10:00,0,0,0,1812,0
2025-01-01 04:00,2025-01-01 11:00,0,0,0,1812,0
2025-01-01 05:00,2025-01-01 12:00,0,0,0,1812,0
2025-01-01 06:00,2025-01-01 13:00,0,0,0,1812,0
2025-01-01 07:00,2025-01-01 14:00,0,0,0,1812,.89
2025-01-01 08:00,2025-01-01 15:00,12.42,3.52,8.75,1812,1.17
2025-01-01 09:00,2025-01-01 16:00,122.52,54.01,99.41,1812,17.86
2025-01-01 10:00,2025-01-01 17:00,301.42,146.47,237.27,1812,78.69
2025-01-01 11:00,2025-01-01 18:00,379.48,215.37,304.74,1812,126.38
2025-01-01 12:00,2025-01-01 19:00,410.48,252.99,328.53,1812,124.2
2025-01-01 13:00,2025-01-01 20:00,390.63,225.8,306.98,1812,119.38
2025-01-01 14:00,2025-01-01 21:00,288.86,159.72,240.72,1812,113.1
2025-01-01 15:00,2025-01-01 22:00,114.28,53.99,92.31,1812,43.68
2025-01-01 16:00,2025-01-01 23:00,6.47,1.88,4.9,1812,1.18
2025-01-01 17:00,2025-01-02,0,0,0,1812,0
2025-01-01 18:00,2025-01-02 01:00,0,0,0,1812,0
2025-01-01 19:00,2025-01-02 02:00,0,0,0,1812,0
2025-01-01 20:00,2025-01-02 03:00,0,0,0,1812,0
2025-01-01 21:00,2025-01-02 04:00,0,0,0,1812,0
2025-01-01 22:00,2025-01-02 05:00,0,0,0,1812,0
2025-01-01 23:00,2025-01-02 06:00,0,0,0,1812,0
2025-01-02,2025-01-02 07:00,0,0,0,1812,0
2025-01-02 01:00,2025-01-02 08:00,0,0,0,1812,0
2025-01-02 02:00,2025-01-02 09:00,0,0,0,1812,0
2025-01-02 03:00,2025-01-02 10:00,0,0,0,1812,0
2025-01-02 04:00,2025-01-02 11:00,0,0,0,1812,0
2025-01-02 05:00,2025-01-02 12:00,0,0,0,1812,.44
2025-01-02 06:00,2025-01-02 13:00,0,0,0,1812,0
2025-01-02 07:00,2025-01-02 14:00,0,0,0,1812,0
2025-01-02 08:00,2025-01-02 15:00,28.16,5.95,11.28,1812,1.06
2025-01-02 09:00,2025-01-02 16:00,243.26,89.46,139.82,1812,16.17
2025-01-02 10:00,2025-01-02 17:00,589.46,200.02,295.66,1812,76.84
2025-01-02 11:00,2025-01-02 18:00,703.81,280.4,383.84,1812,118.17
2025-01-02 12:00,2025-01-02 19:00,695.55,321.27,425.15,1812,131.43
2025-01-02 13:00,2025-01-02 20:00,722.25,315.16,428.41,1812,135.44
2025-01-02 14:00,2025-01-02 21:00,608.35,258.25,356.69,1812,89.98
2025-01-02 15:00,2025-01-02 22:00,239.47,99.24,140.49,1812,26.15
2025-01-02 16:00,2025-01-02 23:00,19.23,5.96,7.75,1812,.09
2025-01-02 17:00,2025-01-03,0,0,0,1812,0
2025-01-02 18:00,2025-01-03 01:00,0,0,0,1812,0
2025-01-02 19:00,2025-01-03 02:00,0,0,0,1812,0
2025-01-02 20:00,2025-01-03 03:00,0,0,0,1812,0
2025-01-02 21:00,2025-01-03 04:00,0,0,0,1812,0
2025-01-02 22:00,2025-01-03 05:00,0,0,0,1812,0
2025-01-02 23:00,2025-01-03 06:00,0,0,0,1812,0
2025-01-03,2025-01-03 07:00,0,0,0,1812,0
2025-01-03 01:00,2025-01-03 08:00,0,0,0,1812,0
2025-01-03 02:00,2025-01-03 09:00,0,0,0,1812,0
2025-01-03 03:00,2025-01-03 10:00,0,0,0,1812,0
2025-01-03 04:00,2025-01-03 11:00,0,0,0,1812,0
2025-01-03 05:00,2025-01-03 12:00,0,0,0,1812,0
2025-01-03 06:00,2025-01-03 13:00,0,0,0,1812,0
2025-01-03 07:00,2025-01-03 14:00,0,0,0,1812,0
2025-01-03 08:00,2025-01-03 15:00,20.89,5.54,10.25,1812,.01
2025-01-03 09:00,2025-01-03 16:00,196.02,64.23,94.51,1812,11.57
2025-01-03 10:00,2025-01-03 17:00,272.65,125.18,204.76,1812,57.34
2025-01-03 11:00,2025-01-03 18:00,340.73,204.85,257.72,1812,90.73
2025-01-03 12:00,2025-01-03 19:00,367.57,229.02,272.95,1812,102.24
2025-01-03 13:00,2025-01-03 20:00,359.92,175.09,225.18,1812,102.5
2025-01-03 14:00,2025-01-03 21:00,284.15,122.31,159.15,1812,60
2025-01-03 15:00,2025-01-03 22:00,119.83,39.89,64.45,1812,20.4
2025-01-03 16:00,2025-01-03 23:00,6.91,1.8,3.63,1812,.2
2025-01-03 17:00,2025-01-04,0,0,0,1812,0
2025-01-03 18:00,2025-01-04 01:00,0,0,0,1812,0
2025-01-03 19:00,2025-01-04 02:00,0,0,0,1812,0
2025-01-03 20:00,2025-01-04 03:00,0,0,0,1812,0
2025-01-03 21:00,2025-01-04 04:00,0,0,0,1812,0
2025-01-03 22:00,2025-01-04 05:00,0,0,0,1812,0
2025-01-03 23:00,2025-01-04 06:00,0,0,0,1812,0
2025-01-04,2025-01-04 07:00,0,0,0,1812,0
2025-01-04 01:00,2025-01-04 08:00,0,0,0,1812,0
2025-01-04 02:00,2025-01-04 09:00,0,0,0,1812,0
2025-01-04 03:00,2025-01-04 10:00,0,0,0,1812,0
2025-01-04 04:00,2025-01-04 11:00,0,0,0,1812,0
2025-01-04 05:00,2025-01-04 12:00,0,0,0,1812,0
2025-01-04 06:00,2025-01-04 13:00,0,0,0,1812,0
2025-01-04 07:00,2025-01-04 14:00,0,0,0,1812,0
2025-01-04 08:00,2025-01-04 15:00,13.41,2.37,5.35,1812,.14
2025-01-04 09:00,2025-01-04 16:00,153.81,46.32,71.97,1812,24.09
2025-01-04 10:00,2025-01-04 17:00,306.48,119.47,168.61,1812,99.37
2025-01-04 11:00,2025-01-04 18:00,404.14,191.56,250.53,1812,156.3
2025-01-04 12:00,2025-01-04 19:00,491.76,209.16,300.12,1812,173.31
2025-01-04 13:00,2025-01-04 20:00,489.68,185.68,294.49,1812,145.54
2025-01-04 14:00,2025-01-04 21:00,427.65,148.45,244.27,1812,116.69
2025-01-04 15:00,2025-01-04 22:00,190.19,57.3,110.43,1812,55.16
2025-01-04 16:00,2025-01-04 23:00,16.25,3.78,8.49,1812,3.92
2025-01-04 17:00,2025-01-05,0,0,0,1812,0
2025-01-04 18:00,2025-01-05 01:00,0,0,0,1812,0
2025-01-04 19:00,2025-01-05 02:00,0,0,0,1812,0
2025-01-04 20:00,2025-01-05 03:00,0,0,0,1812,0
2025-01-04 21:00,2025-01-05 04:00,0,0,0,1812,0
2025-01-04 22:00,2025-01-05 05:00,0,0,0,1812,0
2025-01-04 23:00,2025-01-05 06:00,0,0,0,1812,0
2025-01-05,2025-01-05 07:00,0,0,0,1812,0
2025-01-05 01:00,2025-01-05 08:00,0,0,0,1812,0
2025-01-05 02:00,2025-01-05 09:00,0,0,0,1812,0
2025-01-05 03:00,2025-01-05 10:00,0,0,0,1812,0
2025-01-05 04:00,2025-01-05 11:00,0,0,0,1812,0
2025-01-05 05:00,2025-01-05 12:00,0,0,0,1812,0
2025-01-05 06:00,2025-01-05 13:00,0,0,0,1812,0
2025-01-05 07:00,2025-01-05 14:00,0,0,0,1812,0
2025-01-05 08:00,2025-01-05 15:00,31.34,.01,5.47,1812,1.44
2025-01-05 09:00,2025-01-05 16:00,295.65,0,63.77,1812,59.46
2025-01-05 10:00,2025-01-05 17:00,442.06,33.99,143.57,1812,152.09
2025-01-05 11:00,2025-01-05 18:00,546.04,72.52,191.69,1812,195.91
2025-01-05 12:00,2025-01-05 19:00,499.84,111.49,204.94,1812,227.32
2025-01-05 13:00,2025-01-05 20:00,528.34,103.87,205.52,1812,196.78
2025-01-05 14:00,2025-01-05 21:00,495.44,83.59,166.15,1812,168.82
2025-01-05 15:00,2025-01-05 22:00,225.48,24.71,71.6,1812,75.73
2025-01-05 16:00,2025-01-05 23:00,17.51,2.71,6.19,1812,3.91
2025-01-05 17:00,2025-01-06,0,0,0,1812,.23
2025-01-05 18:00,2025-01-06 01:00,0,0,0,1812,0
2025-01-05 19:00,2025-01-06 02:00,0,0,0,1812,0
2025-01-05 20:00,2025-01-06 03:00,0,0,0,1812,0
2025-01-05 21:00,2025-01-06 04:00,0,0,0,1812,0
2025-01-05 22:00,2025-01-06 05:00,0,0,0,1812,0
2025-01-05 23:00,2025-01-06 06:00,0,0,0,1812,0
2025-01-06,2025-01-06 07:00,0,0,0,1812,0
2025-01-06 01:00,2025-01-06 08:00,0,0,0,1812,0
2025-01-06 02:00,2025-01-06 09:00,0,0,0,1812,0
2025-01-06 03:00,2025-01-06 10:00,0,0,0,1812,0
2025-01-06 04:00,2025-01-06 11:00,0,0,0,1812,0
2025-01-06 05:00,2025-01-06 12:00,0,0,0,1812,0
2025-01-06 06:00,2025-01-06 13:00,0,0,0,1812,0
2025-01-06 07:00,2025-01-06 14:00,0,0,0,1812,.79
2025-01-06 08:00,2025-01-06 15:00,25.82,.36,7.75,1812,1.05
2025-01-06 09:00,2025-01-06 16:00,244.66,30.28,75.83,1812,34.32
2025-01-06 10:00,2025-01-06 17:00,588.33,91.8,202.45,1812,121.14
2025-01-06 11:00,2025-01-06 18:00,691.74,131.01,277.77,1812,159.8
2025-01-06 12:00,2025-01-06 19:00,692.2,132.41,316.68,1812,184.75
2025-01-06 13:00,2025-01-06 20:00,695.39,106.33,327.82,1812,207.51
2025-01-06 14:00,2025-01-06 21:00,580.25,101.72,273.33,1812,198.79
2025-01-06 15:00,2025-01-06 22:00,247.29,54.64,121.22,1812,101.15
2025-01-06 16:00,2025-01-06 23:00,26.36,2.05,12.7,1812,8.9
2025-01-06 17:00,2025-01-07,0,0,0,1812,.07
2025-01-06 18:00,2025-01-07 01:00,0,0,0,1812,0
2025-01-06 19:00,2025-01-07 02:00,0,0,0,1812,0
2025-01-06 20:00,2025-01-07 03:00,0,0,0,1812,0
2025-01-06 21:00,2025-01-07 04:00,0,0,0,1812,0
2025-01-06 22:00,2025-01-07 05:00,0,0,0,1812,0
2025-01-06 23:00,2025-01-07 06:00,0,0,0,1812,0
2025-01-07,2025-01-07 07:00,0,0,0,1812,0
2025-01-07 01:00,2025-01-07 08:00,0,0,0,1812,0
2025-01-07 02:00,2025-01-07 09:00,0,0,0,1812,0
2025-01-07 03:00,2025-01-07 10:00,0,0,0,1812,0
2025-01-07 04:00,2025-01-07 11:00,0,0,0,1812,0
2025-01-07 05:00,2025-01-07 12:00,0,0,0,1812,0
2025-01-07 06:00,2025-01-07 13:00,0,0,0,1812,0
2025-01-07 07:00,2025-01-07 14:00,0,0,0,1812,0
2025-01-07 08:00,2025-01-07 15:00,47.89,14.96,27.11,1812,2.44
2025-01-07 09:00,2025-01-07 16:00,386.5,177.7,233.97,1812,109.22
2025-01-07 10:00,2025-01-07 17:00,748.08,442.77,485.66,1812,247.77
2025-01-07 11:00,2025-01-07 18:00,816.14,543.31,558.44,1812,294.97
2025-01-07 12:00,2025-01-07 19:00,778.45,531.73,548.09,1812,386.84
2025-01-07 13:00,2025-01-07 20:00,791.8,530.44,554.97,1812,553.09
2025-01-07 14:00,2025-01-07 21:00,694.76,443,476.61,1812,634.26
2025-01-07 15:00,2025-01-07 22:00,337.91,178.41,209.06,1812,397.7
2025-01-07 16:00,2025-01-07 23:00,37.29,16.44,20.14,1812,40.8
2025-01-07 17:00,2025-01-08,0,0,0,1812,.34
2025-01-07 18:00,2025-01-08 01:00,0,0,0,1812,0
2025-01-07 19:00,2025-01-08 02:00,0,0,0,1812,0
2025-01-07 20:00,2025-01-08 03:00,0,0,0,1812,0
2025-01-07 21:00,2025-01-08 04:00,0,0,0,1812,0
2025-01-07 22:00,2025-01-08 05:00,0,0,0,1812,0
2025-01-07 23:00,2025-01-08 06:00,0,0,0,1812,0
2025-01-08,2025-01-08 07:00,0,0,0,1812,0
2025-01-08 01:00,2025-01-08 08:00,0,0,0,1812,0
2025-01-08 02:00,2025-01-08 09:00,0,0,0,1812,0
2025-01-08 03:00,2025-01-08 10:00,0,0,0,1812,0
2025-01-08 04:00,2025-01-08 11:00,0,0,0,1812,0
2025-01-08 05:00,2025-01-08 12:00,0,0,0,1812,0
2025-01-08 06:00,2025-01-08 13:00,0,0,0,1812,0
2025-01-08 07:00,2025-01-08 14:00,0,0,0,1812,0
2025-01-08 08:00,2025-01-08 15:00,36.14,.56,9.66,1812,.45
2025-01-08 09:00,2025-01-08 16:00,315.55,12.43,96.95,1812,53.52
2025-01-08 10:00,2025-01-08 17:00,606.46,73.43,194.67,1812,199.73
2025-01-08 11:00,2025-01-08 18:00,692.08,156.57,271.08,1812,393.47
2025-01-08 12:00,2025-01-08 19:00,683.97,215.93,355.24,1812,541.69
2025-01-08 13:00,2025-01-08 20:00,698.91,222.59,413.76,1812,706.32
2025-01-08 14:00,2025-01-08 21:00,610.89,195.26,417.25,1812,656.59
2025-01-08 15:00,2025-01-08 22:00,294.48,91,204.48,1812,229.68
2025-01-08 16:00,2025-01-08 23:00,28.06,6.41,18.64,1812,21.15
2025-01-08 17:00,2025-01-09,0,0,0,1812,0
2025-01-08 18:00,2025-01-09 01:00,0,0,0,1812,0
2025-01-08 19:00,2025-01-09 02:00,0,0,0,1812,.89
2025-01-08 20:00,2025-01-09 03:00,0,0,0,1812,.04
2025-01-08 21:00,2025-01-09 04:00,0,0,0,1812,0
2025-01-08 22:00,2025-01-09 05:00,0,0,0,1812,0
2025-01-08 23:00,2025-01-09 06:00,0,0,0,1812,0
2025-01-09,2025-01-09 07:00,0,0,0,1812,0
2025-01-09 01:00,2025-01-09 08:00,0,0,0,1812,0
2025-01-09 02:00,2025-01-09 09:00,0,0,0,1812,0
2025-01-09 03:00,2025-01-09 10:00,0,0,0,1812,0
2025-01-09 04:00,2025-01-09 11:00,0,0,0,1812,0
2025-01-09 05:00,2025-01-09 12:00,0,0,0,1812,0
2025-01-09 06:00,2025-01-09 13:00,0,0,0,1812,1.4
2025-01-09 07:00,2025-01-09 14:00,0,0,0,1812,.27
2025-01-09 08:00,2025-01-09 15:00,53.32,25.83,39.52,1812,15.61
2025-01-09 09:00,2025-01-09 16:00,402.64,259.39,328.63,1812,380.2
2025-01-09 10:00,2025-01-09 17:00,756.82,603.53,670.34,1812,872.18
2025-01-09 11:00,2025-01-09 18:00,827.95,737.6,763.81,1812,929.58
2025-01-09 12:00,2025-01-09 19:00,799.49,658.76,727.88,1812,888.69
2025-01-09 13:00,2025-01-09 20:00,812.38,645.99,727.56,1812,935.31
2025-01-09 14:00,2025-01-09 21:00,707.73,609.14,636.77,1812,947.36
2025-01-09 15:00,2025-01-09 22:00,348.19,254.53,284.64,1812,504.1
2025-01-09 16:00,2025-01-09 23:00,41.79,25.96,30.22,1812,76.69
2025-01-09 17:00,2025-01-10,0,0,0,1812,26.77
2025-01-09 18:00,2025-01-10 01:00,0,0,0,1812,0
2025-01-09 19:00,2025-01-10 02:00,0,0,0,1812,0
2025-01-09 20:00,2025-01-10 03:00,0,0,0,1812,0
2025-01-09 21:00,2025-01-10 04:00,0,0,0,1812,0
2025-01-09 22:00,2025-01-10 05:00,0,0,0,1812,0
2025-01-09 23:00,2025-01-10 06:00,0,0,0,1812,0
2025-01-10,2025-01-10 07:00,0,0,0,1812,0
2025-01-10 01:00,2025-01-10 08:00,0,0,0,1812,0
2025-01-10 02:00,2025-01-10 09:00,0,0,0,1812,0
2025-01-10 03:00,2025-01-10 10:00,0,0,0,1812,0
2025-01-10 04:00,2025-01-10 11:00,0,0,0,1812,0
2025-01-10 05:00,2025-01-10 12:00,0,0,0,1812,0
2025-01-10 06:00,2025-01-10 13:00,0,0,0,1812,0
2025-01-10 07:00,2025-01-10 14:00,0,0,0,1812,0
2025-01-10 08:00,2025-01-10 15:00,12.78,4.95,9.42,1812,.69
2025-01-10 09:00,2025-01-10 16:00,134.95,52.91,84.76,1812,67.18
2025-01-10 10:00,2025-01-10 17:00,239.94,134.7,168.49,1812,195.27
2025-01-10 11:00,2025-01-10 18:00,261.21,171.94,218.98,1812,307.08
2025-01-10 12:00,2025-01-10 19:00,268.83,186.87,225.93,1812,381
2025-01-10 13:00,2025-01-10 20:00,232.51,163.96,188.5,1812,349.64
2025-01-10 14:00,2025-01-10 21:00,241.84,99.96,150.08,1812,213.16
2025-01-10 15:00,2025-01-10 22:00,119.33,37.3,65.48,1812,75.78
2025-01-10 16:00,2025-01-10 23:00,10.73,3.29,7.97,1812,4.76
2025-01-10 17:00,2025-01-11,0,0,0,1812,0
2025-01-10 18:00,2025-01-11 01:00,0,0,0,1812,0
2025-01-10 19:00,2025-01-11 02:00,0,0,0,1812,0
2025-01-10 20:00,2025-01-11 03:00,0,0,0,1812,0
2025-01-10 21:00,2025-01-11 04:00,0,0,0,1812,0
2025-01-10 22:00,2025-01-11 05:00,0,0,0,1812,0
2025-01-10 23:00,2025-01-11 06:00,0,0,0,1812,0
2025-01-11,2025-01-11 07:00,0,0,0,1812,0
2025-01-11 01:00,2025-01-11 08:00,0,0,0,1812,0
2025-01-11 02:00,2025-01-11 09:00,0,0,0,1812,0
2025-01-11 03:00,2025-01-11 10:00,0,0,0,1812,0
2025-01-11 04:00,2025-01-11 11:00,0,0,0,1812,0
2025-01-11 05:00,2025-01-11 12:00,0,0,0,1812,0
2025-01-11 06:00,2025-01-11 13:00,0,0,0,1812,0
2025-01-11 07:00,2025-01-11 14:00,0,0,0,1812,0
2025-01-11 08:00,2025-01-11 15:00,9.16,4.43,6.18,1812,1.18
2025-01-11 09:00,2025-01-11 16:00,90.74,48.74,62.85,1812,59.47
2025-01-11 10:00,2025-01-11 17:00,177.91,106.35,146.95,1812,163.27
2025-01-11 11:00,2025-01-11 18:00,258.55,154.99,204.93,1812,287.98
2025-01-11 12:00,2025-01-11 19:00,266,188.92,219.56,1812,251.2
2025-01-11 13:00,2025-01-11 20:00,284.95,157.33,196.42,1812,275.42
2025-01-11 14:00,2025-01-11 21:00,249.34,116.7,164.82,1812,188.79
2025-01-11 15:00,2025-01-11 22:00,104.03,46.25,69.91,1812,109.11
2025-01-11 16:00,2025-01-11 23:00,18.07,4.42,6.92,1812,16.38
2025-01-11 17:00,2025-01-12,0,0,0,1812,.89
2025-01-11 18:00,2025-01-12 01:00,0,0,0,1812,1.42
2025-01-11 19:00,2025-01-12 02:00,0,0,0,1812,11.04
2025-01-11 20:00,2025-01-12 03:00,0,0,0,1812,14
2025-01-11 21:00,2025-01-12 04:00,0,0,0,1812,12.77
2025-01-11 22:00,2025-01-12 05:00,0,0,0,1812,11.81
2025-01-11 23:00,2025-01-12 06:00,0,0,0,1812,13.76
2025-01-12,2025-01-12 07:00,0,0,0,1812,10.12
2025-01-12 01:00,2025-01-12 08:00,0,0,0,1812,1.72
2025-01-12 02:00,2025-01-12 09:00,0,0,0,1812,0
2025-01-12 03:00,2025-01-12 10:00,0,0,0,1812,0
2025-01-12 04:00,2025-01-12 11:00,0,0,0,1812,0
2025-01-12 05:00,2025-01-12 12:00,0,0,0,1812,0
2025-01-12 06:00,2025-01-12 13:00,0,0,0,1812,0
2025-01-12 07:00,2025-01-12 14:00,0,0,0,1812,0
2025-01-12 08:00,2025-01-12 15:00,21.93,4.8,7.66,1812,.3
2025-01-12 09:00,2025-01-12 16:00,198.56,53.28,74.73,1812,22.21
2025-01-12 10:00,2025-01-12 17:00,457.3,128,163.57,1812,86.88
2025-01-12 11:00,2025-01-12 18:00,537.3,194.6,239.16,1812,214.32
2025-01-12 12:00,2025-01-12 19:00,492.6,270.24,307.11,1812,337.1
2025-01-12 13:00,2025-01-12 20:00,493.49,289.44,327.41,1812,453.24
2025-01-12 14:00,2025-01-12 21:00,442,258.48,320.5,1812,466.73
2025-01-12 15:00,2025-01-12 22:00,220.65,118.26,164.17,1812,295.02
2025-01-12 16:00,2025-01-12 23:00,26.21,14.39,18.51,1812,48.72
2025-01-12 17:00,2025-01-13,0,0,0,1812,0
2025-01-12 18:00,2025-01-13 01:00,0,0,0,1812,0
2025-01-12 19:00,2025-01-13 02:00,0,0,0,1812,0
2025-01-12 20:00,2025-01-13 03:00,0,0,0,1812,0
2025-01-12 21:00,2025-01-13 04:00,0,0,0,1812,0
2025-01-12 22:00,2025-01-13 05:00,0,0,0,1812,0
2025-01-12 23:00,2025-01-13 06:00,0,0,0,1812,0
2025-01-13,2025-01-13 07:00,0,0,0,1812,0
2025-01-13 01:00,2025-01-13 08:00,0,0,0,1812,0
2025-01-13 02:00,2025-01-13 09:00,0,0,0,1812,0
2025-01-13 03:00,2025-01-13 10:00,0,0,0,1812,0
2025-01-13 04:00,2025-01-13 11:00,0,0,0,1812,0
2025-01-13 05:00,2025-01-13 12:00,0,0,0,1812,0
2025-01-13 06:00,2025-01-13 13:00,0,0,0,1812,0
2025-01-13 07:00,2025-01-13 14:00,0,0,0,1812,0
2025-01-13 08:00,2025-01-13 15:00,39.08,22.53,28.09,1812,22.77
2025-01-13 09:00,2025-01-13 16:00,301.61,177.09,231.59,1812,253.59
2025-01-13 10:00,2025-01-13 17:00,606.61,443.3,482.42,1812,314.87
2025-01-13 11:00,2025-01-13 18:00,670.86,408.75,501,1812,336.64
2025-01-13 12:00,2025-01-13 19:00,698.03,362.72,495.27,1812,442.87
2025-01-13 13:00,2025-01-13 20:00,677.66,332.55,458.72,1812,546.96
2025-01-13 14:00,2025-01-13 21:00,616.52,252.9,372.78,1812,727.27
2025-01-13 15:00,2025-01-13 22:00,321.78,113.24,184.9,1812,472.21
2025-01-13 16:00,2025-01-13 23:00,51.97,10.68,26.61,1812,59.14
2025-01-13 17:00,2025-01-14,0,0,0,1812,0
2025-01-13 18:00,2025-01-14 01:00,0,0,0,1812,0
2025-01-13 19:00,2025-01-14 02:00,0,0,0,1812,0
2025-01-13 20:00,2025-01-14 03:00,0,0,0,1812,0
2025-01-13 21:00,2025-01-14 04:00,0,0,0,1812,0
2025-01-13 22:00,2025-01-14 05:00,0,0,0,1812,0
2025-01-13 23:00,2025-01-14 06:00,0,0,0,1812,0
2025-01-14,2025-01-14 07:00,0,0,0,1812,0
2025-01-14 01:00,2025-01-14 08:00,0,0,0,1812,0
2025-01-14 02:00,2025-01-14 09:00,0,0,0,1812,0
2025-01-14 03:00,2025-01-14 10:00,0,0,0,1812,0
2025-01-14 04:00,2025-01-14 11:00,0,0,0,1812,0
2025-01-14 05:00,2025-01-14 12:00,0,0,0,1812,0
2025-01-14 06:00,2025-01-14 13:00,0,0,0,1812,0
2025-01-14 07:00,2025-01-14 14:00,0,0,0,1812,0
2025-01-14 08:00,2025-01-14 15:00,62.37,32.6,48.84,1812,15.37
2025-01-14 09:00,2025-01-14 16:00,409.65,251.69,341.63,1812,364.4
2025-01-14 10:00,2025-01-14 17:00,739.53,553.39,680.51,1812,621.91
2025-01-14 11:00,2025-01-14 18:00,810.51,694.52,770.13,1812,502.41
2025-01-14 12:00,2025-01-14 19:00,782.95,687.69,745.9,1812,439.93
2025-01-14 13:00,2025-01-14 20:00,787.74,695.96,746.66,1812,404.54
2025-01-14 14:00,2025-01-14 21:00,699.98,576,651.23,1812,400.6
2025-01-14 15:00,2025-01-14 22:00,357.8,280.76,320.71,1812,256.89
2025-01-14 16:00,2025-01-14 23:00,61.13,36.25,45.5,1812,24.93
2025-01-14 17:00,2025-01-15,0,0,0,1812,0
2025-01-14 18:00,2025-01-15 01:00,0,0,0,1812,0
2025-01-14 19:00,2025-01-15 02:00,0,0,0,1812,0
2025-01-14 20:00,2025-01-15 03:00,0,0,0,1812,0
2025-01-14 21:00,2025-01-15 04:00,0,0,0,1812,0
2025-01-14 22:00,2025-01-15 05:00,0,0,0,1812,0
2025-01-14 23:00,2025-01-15 06:00,0,0,0,1812,0
2025-01-15,2025-01-15 07:00,0,0,0,1812,0
2025-01-15 01:00,2025-01-15 08:00,0,0,0,1812,0
2025-01-15 02:00,2025-01-15 09:00,0,0,0,1812,0
2025-01-15 03:00,2025-01-15 10:00,0,0,0,1812,0
2025-01-15 04:00,2025-01-15 11:00,0,0,0,1812,0
2025-01-15 05:00,2025-01-15 12:00,0,0,0,1812,0
2025-01-15 06:00,2025-01-15 13:00,0,0,0,1812,0
2025-01-15 07:00,2025-01-15 14:00,0,0,0,1812,0
2025-01-15 08:00,2025-01-15 15:00,53.52,22.69,38.55,1812,20.35
2025-01-15 09:00,2025-01-15 16:00,325.82,204.96,275.54,1812,360.35
2025-01-15 10:00,2025-01-15 17:00,624.19,347.7,475.21,1812,621.12
2025-01-15 11:00,2025-01-15 18:00,739.37,549.53,636.46,1812,756.15
2025-01-15 12:00,2025-01-15 19:00,714.09,635.14,689.29,1812,753.66
2025-01-15 13:00,2025-01-15 20:00,760.62,627.71,717,1812,740.64
2025-01-15 14:00,2025-01-15 21:00,711.76,537.03,647.95,1812,798.37
2025-01-15 15:00,2025-01-15 22:00,367.84,263.79,326.25,1812,430.23
2025-01-15 16:00,2025-01-15 23:00,64.13,36.76,50.19,1812,57.73
2025-01-15 17:00,2025-01-16,0,0,0,1812,13.92
2025-01-15 18:00,2025-01-16 01:00,0,0,0,1812,3.02
2025-01-15 19:00,2025-01-16 02:00,0,0,0,1812,0
2025-01-15 20:00,2025-01-16 03:00,0,0,0,1812,0
2025-01-15 21:00,2025-01-16 04:00,0,0,0,1812,0
2025-01-15 22:00,2025-01-16 05:00,0,0,0,1812,0
2025-01-15 23:00,2025-01-16 06:00,0,0,0,1812,0
2025-01-16,2025-01-16 07:00,0,0,0,1812,0
2025-01-16 01:00,2025-01-16 08:00,0,0,0,1812,0
2025-01-16 02:00,2025-01-16 09:00,0,0,0,1812,0
2025-01-16 03:00,2025-01-16 10:00,0,0,0,1812,0
2025-01-16 04:00,2025-01-16 11:00,0,0,0,1812,0
2025-01-16 05:00,2025-01-16 12:00,0,0,0,1812,0
2025-01-16 06:00,2025-01-16 13:00,0,0,0,1812,0
2025-01-16 07:00,2025-01-16 14:00,0,0,0,1812,0
2025-01-16 08:00,2025-01-16 15:00,73.17,33.93,57.08,1812,2.88
2025-01-16 09:00,2025-01-16 16:00,448.74,203.57,374.6,1812,199.17
2025-01-16 10:00,2025-01-16 17:00,763.52,397.68,705.14,1812,501.12
2025-01-16 11:00,2025-01-16 18:00,826.95,515.9,788.72,1812,566.15
2025-01-16 12:00,2025-01-16 19:00,779.89,592.2,739.05,1812,642.33
2025-01-16 13:00,2025-01-16 20:00,795.34,479.48,683.28,1812,684.15
2025-01-16 14:00,2025-01-16 21:00,712.78,192.78,533.15,1812,489.93
2025-01-16 15:00,2025-01-16 22:00,382.44,73.69,260.86,1812,245.24
2025-01-16 16:00,2025-01-16 23:00,70.37,11.66,42.53,1812,35.99
2025-01-16 17:00,2025-01-17,0,0,0,1812,0
2025-01-16 18:00,2025-01-17 01:00,0,0,0,1812,0
2025-01-16 19:00,2025-01-17 02:00,0,0,0,1812,0
2025-01-16 20:00,2025-01-17 03:00,0,0,0,1812,0
2025-01-16 21:00,2025-01-17 04:00,0,0,0,1812,0
2025-01-16 22:00,2025-01-17 05:00,0,0,0,1812,0
2025-01-16 23:00,2025-01-17 06:00,0,0,0,1812,0
2025-01-17,2025-01-17 07:00,0,0,0,1812,0
2025-01-17 01:00,2025-01-17 08:00,0,0,0,1812,0
2025-01-17 02:00,2025-01-17 09:00,0,0,0,1812,0
2025-01-17 03:00,2025-01-17 10:00,0,0,0,1812,0
2025-01-17 04:00,2025-01-17 11:00,0,0,0,1812,0
2025-01-17 05:00,2025-01-17 12:00,0,0,0,1812,0
2025-01-17 06:00,2025-01-17 13:00,0,0,0,1812,0
